date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:21	1838/1838	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:30:06%20GMT	http://ravistheme.com/pinar/html/pages/coming-soon.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/pages/coming-soon.html	(from http://ravistheme.com/pinar/html/)
10:58:21	13567/13567	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:29:41%20GMT	http://ravistheme.com/pinar/html/pages/blog.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/pages/blog.html	(from http://ravistheme.com/pinar/html/)
10:58:21	15890/15890	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:29:51%20GMT	http://ravistheme.com/pinar/html/pages/blog-details.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/pages/blog-details.html	(from http://ravistheme.com/pinar/html/)
10:58:21	9630/9630	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:30:22%20GMT	http://ravistheme.com/pinar/html/pages/contact.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/pages/contact.html	(from http://ravistheme.com/pinar/html/)
10:58:22	11380/11380	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:30:30%20GMT	http://ravistheme.com/pinar/html/pages/contact-alt.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/pages/contact-alt.html	(from http://ravistheme.com/pinar/html/)
11:00:36	861774/861774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:21:20%20GMT	http://ravistheme.com/pinar/html/assets/img/slider/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/slider/1.jpg	(from http://ravistheme.com/pinar/html/)
11:01:23	1085519/1085519	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:21:26%20GMT	http://ravistheme.com/pinar/html/assets/img/slider/2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/slider/2.jpg	(from http://ravistheme.com/pinar/html/)
11:01:31	1148375/1148375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:24:24%20GMT	http://ravistheme.com/pinar/html/assets/img/slider/4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/slider/4.jpg	(from http://ravistheme.com/pinar/html/)
11:02:07	1389627/1389627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:24:16%20GMT	http://ravistheme.com/pinar/html/assets/img/slider/3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/slider/3.jpg	(from http://ravistheme.com/pinar/html/)
11:02:39	759859/759859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:10:31%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/1.jpg	(from http://ravistheme.com/pinar/html/)
