date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:28	51779/51779	---M--	200	added ('OK')	image/jpeg	etag:%224087971-ca43-5698552300980%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio3/portfolio3-11.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio3/portfolio3-11.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-3-column.html)
10:59:31	34958/34958	---M--	200	added ('OK')	image/jpeg	etag:%224087975-888e-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-02.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-02.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:32	29440/29440	---M--	200	added ('OK')	image/jpeg	etag:%224087976-7300-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-03.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-03.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:34	29390/29390	---M--	200	added ('OK')	image/jpeg	etag:%224087977-72ce-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-04.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-04.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:35	24882/24882	---M--	200	added ('OK')	image/jpeg	etag:%224087979-6132-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-06.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-06.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:36	34364/34364	---M--	200	added ('OK')	image/jpeg	etag:%224087978-863c-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-05.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-05.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:38	38404/38404	---M--	200	added ('OK')	image/jpeg	etag:%22408797a-9604-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-07.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-07.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:39	32155/32155	---M--	200	added ('OK')	image/jpeg	etag:%22408797b-7d9b-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-08.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-08.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:40	29392/29392	---M--	200	added ('OK')	image/jpeg	etag:%22408797c-72d0-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-09.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-09.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:42	33422/33422	---M--	200	added ('OK')	image/jpeg	etag:%22408797d-828e-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-10.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-10.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:43	31368/31368	---M--	200	added ('OK')	image/jpeg	etag:%22408797e-7a88-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-11.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-11.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:45	34204/34204	---M--	200	added ('OK')	image/jpeg	etag:%22408797f-859c-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-12.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-12.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:45	26316/26316	---M--	200	added ('OK')	image/jpeg	etag:%224087980-66cc-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-13.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-13.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:45	23659/23659	---M--	200	added ('OK')	image/jpeg	etag:%224087981-5c6b-56986291f3b00%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-14.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-14.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:47	30881/30881	---M--	200	added ('OK')	image/jpeg	etag:%224087982-78a1-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-15.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-15.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:49	34714/34714	---M--	200	added ('OK')	image/jpeg	etag:%224087983-879a-569862900b680%22	http://nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-16.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/portfolio4/portfolio4-16.jpg	(from http://nayrathemes.com/demo/html/hantus/portfolio-4-column.html)
10:59:50	5102/5102	---M--	200	added ('OK')	image/png	etag:%22406a9e1-13ee-569bf5a86b180%22	http://nayrathemes.com/demo/html/hantus/assets/img/about-page/play-icon.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/about-page/play-icon.png	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:51	1744/1744	---M--	200	added ('OK')	image/png	etag:%224087934-6d0-5695b99c02480%22	http://nayrathemes.com/demo/html/hantus/assets/img/partners/partner-7.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/partners/partner-7.png	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:52	851/851	---M--	200	added ('OK')	image/png	etag:%224087941-353-5695b9a1bb200%22	http://nayrathemes.com/demo/html/hantus/assets/img/partners/partner-8.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/partners/partner-8.png	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:53	49117/49117	---M--	200	added ('OK')	image/jpeg	etag:%22406a9e3-bfdd-5695ad3be7200%22	http://nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg01.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg01.jpg	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:54	49050/49050	---M--	200	added ('OK')	image/jpeg	etag:%22406a9e4-bf9a-5695ad4388400%22	http://nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg02.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg02.jpg	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:55	4925/4925	---M--	200	added ('OK')	image/png	etag:%22406aa20-133d-56baa0c07bf80%22	http://nayrathemes.com/demo/html/hantus/assets/img/white-logo.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/white-logo.png	(from http://nayrathemes.com/demo/html/hantus/coming-soon.html)
10:59:56	5360/5360	---M--	200	added ('OK')	application/javascript	etag:%2240879a2-14f0-5662321697080%22	http://nayrathemes.com/demo/html/hantus/assets/js/jquery.countdown.js	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/js/jquery.countdown.js	(from http://nayrathemes.com/demo/html/hantus/coming-soon.html)
10:59:56	60869/60869	---M--	200	added ('OK')	image/jpeg	etag:%22406a9e5-edc5-5695ad4941180%22	http://nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg03.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/about-page/welcomeimg03.jpg	(from http://nayrathemes.com/demo/html/hantus/about-us.html)
10:59:56	29353/29353	---M--	200	added ('OK')	image/png	etag:%22406a9df-72a9-5662213489b80%22	http://nayrathemes.com/demo/html/hantus/assets/img/404-image.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/404-image.png	(from http://nayrathemes.com/demo/html/hantus/404.html)
