date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:57	45322/45322	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Jul%202018%2006:37:31%20GMT	http://themelooks.net/demo/serviney/html/preview/product-details.html	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/product-details.html	(from http://themelooks.net/demo/serviney/html/preview/)
10:57:57	26378/26378	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Jul%202018%2006:37:30%20GMT	http://themelooks.net/demo/serviney/html/preview/cart.html	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/cart.html	(from http://themelooks.net/demo/serviney/html/preview/)
10:57:58	30473/30473	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Jul%202018%2006:37:30%20GMT	http://themelooks.net/demo/serviney/html/preview/checkout.html	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/checkout.html	(from http://themelooks.net/demo/serviney/html/preview/)
10:57:58	21624/21624	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Jul%202018%2006:37:30%20GMT	http://themelooks.net/demo/serviney/html/preview/contact.html	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/contact.html	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:01	1529/1529	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:52%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/setup.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/setup.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:02	1045/1045	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:35%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/download.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/download.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:02	10585/10585	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2006:15:32%20GMT	http://themelooks.net/demo/serviney/html/preview/img/number-one.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/number-one.png	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:02	3445/3445	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:46%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/support.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/support.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:03	3689/3689	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:28%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/earth.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/earth.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:03	1656/1656	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:05%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/phone.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/phone.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:04	2808/2808	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:40%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/tv.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/tv.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:04	8092/8092	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:58%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/server.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/server.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:05	4993/4993	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:23%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/ftp.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/ftp.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:05	1394/1394	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:35%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/upgrade.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/upgrade.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:05	5637/5637	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:40%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/data.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/data.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:06	1266/1266	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:10%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/lock.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/lock.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:06	2638/2638	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:31%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/cloud.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/cloud.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:07	1425/1425	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:39:25%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/access.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/access.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:09	8411/8411	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2012:03:58%20GMT	http://themelooks.net/demo/serviney/html/preview/img/authors/female.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/authors/female.png	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:09	7165/7165	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2012:04:00%20GMT	http://themelooks.net/demo/serviney/html/preview/img/authors/male.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/authors/male.png	(from http://themelooks.net/demo/serviney/html/preview/)
